date,model_id,likes,downloads,downloads_all_time
2025-09-28,ibm-granite/granite-3.2-8b-lora-uncertainty,2,0,0
2025-09-28,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-09-28,ibm-granite/granite-3.3-2b-instruct-GGUF,11,1974,14474
2025-09-28,ibm-granite/granite-3.3-8b-instruct-GGUF,25,5268,28241
2025-09-28,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,9,502
2025-09-28,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,3,54,410
2025-09-28,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,3,14,481
2025-09-28,ibm-granite/granite-speech-3.3-8b,119,8520,48439
2025-09-28,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-09-28,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-09-28,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,2,0,0
2025-09-28,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-09-28,ibm-granite/granite-3.2-8b-alora-requirement-check,1,0,0
2025-09-28,ibm-granite/granite-speech-3.3-2b,31,62517,173491
2025-09-28,ibm-granite/granite-4.0-tiny-base-preview,20,154,3011
2025-09-28,ibm-granite/granite-3.3-2b-base-GGUF,0,246,1122
2025-09-28,ibm-granite/granite-3.3-8b-base-GGUF,0,263,1641
2025-09-28,ibm-granite/granite-guardian-3.3-8b,15,3562,6951
2025-09-28,ibm-granite/granite-3.3-8b-alora-uncertainty,0,0,0
2025-09-28,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-09-28,ibm-granite/granite-3.3-8b-rag-agent-lib,11,0,0
2025-09-28,ibm-granite/granite-3.3-8b-lora-math-prm,2,0,0
2025-09-28,ibm-granite/granite-3.3-8b-alora-requirement-check,2,0,0
2025-09-28,ibm-granite/rag-intrinsics-lib,0,0,0
2025-09-28,ibm-granite/granite-guardian-3.3-8b-GGUF,0,310,794
2025-09-28,ibm-granite/granite-vision-3.3-2b-GGUF,5,1209,2103
2025-09-28,ibm-granite/granite-4.0-tiny-preview-GGUF,2,3242,4976
2025-09-28,ibm-granite/granite-4.0-tiny-base-preview-GGUF,0,1386,2232
2025-09-28,ibm-granite/granite-guardian-3.2-5b-lora-harm-categories,2,0,0
2025-09-29,ibm-granite/granite-docling-258M,750,96741,96746
2025-09-29,ibm-granite/granite-docling-258M-mlx,43,3813,3813
2025-09-29,ibm-granite/granite-vision-3.3-2b,32,21447,83564
2025-09-29,ibm-granite/granite-3.3-8b-instruct,128,89277,527186
2025-09-29,ibm-granite/granite-embedding-278m-multilingual,57,30753,466164
2025-09-29,ibm-granite/granite-vision-3.2-2b,106,4571,86725
2025-09-29,ibm-granite/granite-embedding-125m-english,19,33204,322261
2025-09-29,ibm-granite/granite-embedding-30m-english,17,178657,1053050
2025-09-29,ibm-granite/granite-embedding-30m-sparse,18,6941,81690
2025-09-29,ibm-granite/granite-3.3-8b-base,21,9560,1562620
2025-09-29,ibm-granite/granite-vision-3.3-2b-embedding,17,2971,5231
2025-09-29,ibm-granite/granite-guardian-hap-38m,41,5073,142661
2025-09-29,ibm-granite/granite-guardian-hap-125m,26,1438,12787
2025-09-29,ibm-granite/granite-geospatial-uki,14,105,1069
2025-09-29,ibm-granite/granite-embedding-107m-multilingual,32,22656,150412
2025-09-29,ibm-granite/granite-3.1-3b-a800m-instruct,27,13265,207986
2025-09-29,ibm-granite/granite-3.2-8b-instruct,85,9694,228951
2025-09-29,ibm-granite/granite-3.3-2b-instruct,71,182201,640978
2025-09-29,ibm-granite/granite-timeseries-tspulse-r1,19,81433,366360
2025-09-29,ibm-granite/granite-embedding-small-english-r2,34,16916,19182
2025-09-29,ibm-granite/granite-embedding-reranker-english-r2,3,628,628
2025-09-29,ibm-granite/granite-timeseries-patchtsmixer,19,913,25893
2025-09-29,ibm-granite/granite-timeseries-patchtst,15,7151,39930
2025-09-29,ibm-granite/granite-timeseries-ttm-r1,307,194040,15507231
2025-09-29,ibm-granite/granite-7b-base,29,1121,79707
2025-09-29,ibm-granite/granite-20b-code-base-8k,14,1628,30183
2025-09-29,ibm-granite/granite-8b-code-base-4k,30,1089,51820
2025-09-29,ibm-granite/granite-34b-code-base-8k,19,91,12939
2025-09-29,ibm-granite/granite-3b-code-base-2k,37,2983,182345
2025-09-29,ibm-granite/granite-3b-code-instruct-2k,38,1940,133053
2025-09-29,ibm-granite/granite-8b-code-instruct-4k,115,2200,72845
2025-09-29,ibm-granite/granite-20b-code-instruct-8k,42,1795,77193
2025-09-29,ibm-granite/granite-34b-code-instruct-8k,75,1175,28369
2025-09-29,ibm-granite/granite-7b-instruct,8,1176,124315
2025-09-29,ibm-granite/granite-20b-code-base-8k-GGUF,4,49,954
2025-09-29,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,24,4986
2025-09-29,ibm-granite/granite-7b-instruct-accelerator,1,9,671
2025-09-29,ibm-granite/granite-20b-code-instruct-accelerator,3,6,450
2025-09-29,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,63,1969
2025-09-29,ibm-granite/granite-34b-code-base-8k-GGUF,3,35,862
2025-09-29,ibm-granite/granite-8b-code-instruct-accelerator,1,8,390
2025-09-29,ibm-granite/granite-3b-code-base-2k-GGUF,2,30,1135
2025-09-29,ibm-granite/granite-3b-code-instruct-2k-GGUF,7,111,4433
2025-09-29,ibm-granite/granite-8b-code-base-4k-GGUF,2,33,795
2025-09-29,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,4053,24588
2025-09-29,ibm-granite/granite-3b-code-instruct-accelerator,1,6,46847
2025-09-29,ibm-granite/granite-geospatial-biomass,45,132,13303
2025-09-29,ibm-granite/granite-3b-code-base-128k,6,143,6462
2025-09-29,ibm-granite/granite-8b-code-base-128k,7,2126,11712
2025-09-29,ibm-granite/granite-20b-functioncalling,34,1114,16724
2025-09-29,ibm-granite/granite-20b-code-base-r1.1,2,62,3515
2025-09-29,ibm-granite/granite-20b-code-instruct-r1.1,1,60,5130
2025-09-29,ibm-granite/granite-3b-code-instruct-128k,12,1865,67731
2025-09-29,ibm-granite/granite-8b-code-instruct-128k,21,2191,26861
2025-09-29,ibm-granite/granite-34b-code-instruct-accelerator,0,7,195
2025-09-29,ibm-granite/granite-geospatial-wxc-downscaling,34,476,2727
2025-09-29,ibm-granite/granite-3.0-2b-base,22,2503,58861
2025-09-29,ibm-granite/granite-3.0-2b-instruct,46,4324,161196
2025-09-29,ibm-granite/granite-3.0-8b-base,24,2358,55953
2025-09-29,ibm-granite/granite-3.0-8b-instruct,203,31042,352661
2025-09-29,ibm-granite/granite-3.0-3b-a800m-base,5,2331,35242
2025-09-29,ibm-granite/granite-3.0-3b-a800m-instruct,20,2635,48672
2025-09-29,ibm-granite/granite-3.0-1b-a400m-base,6,2950,40682
2025-09-29,ibm-granite/granite-3.0-1b-a400m-instruct,20,1823,16895
2025-09-29,ibm-granite/granite-timeseries-ttm-r2,121,239987,7811267
2025-09-29,ibm-granite/granite-guardian-3.0-8b,36,1536,208033
2025-09-29,ibm-granite/granite-guardian-3.0-2b,21,1263,41032
2025-09-29,ibm-granite/granite-3.0-8b-instruct-accelerator,1,12,491
2025-09-29,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-09-29,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-09-29,ibm-granite/granite-geospatial-canopyheight,18,14,11310
2025-09-29,ibm-granite/granite-geospatial-land-surface-temperature,19,285,12243
2025-09-29,ibm-granite/granite-geospatial-uki-flooddetection,15,154,788
2025-09-29,ibm-granite/granite-3.1-8b-base,23,2954,107986
2025-09-29,ibm-granite/granite-3.1-2b-base,13,8854,80076
2025-09-29,ibm-granite/granite-3.1-8b-instruct,162,38257,879393
2025-09-29,ibm-granite/granite-3.1-2b-instruct,52,8441,211821
2025-09-29,ibm-granite/granite-3.1-3b-a800m-base,8,3335,34960
2025-09-29,ibm-granite/granite-3.1-1b-a400m-base,9,3132,34209
2025-09-29,ibm-granite/granite-3.1-1b-a400m-instruct,19,5521,48816
2025-09-29,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,3,61,251
2025-09-29,ibm-granite/granite-guardian-3.1-2b,13,2155,58050
2025-09-29,ibm-granite/granite-guardian-3.1-8b,14,1553,15246
2025-09-29,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,61,182
2025-09-29,ibm-granite/granite-guardian-3.2-5b,11,1787,21391
2025-09-29,ibm-granite/granite-vision-3.1-2b-preview,104,1729,45201
2025-09-29,ibm-granite/granite-guardian-3.2-3b-a800m,5,1676,48900
2025-09-29,ibm-granite/granite-3.2-8b-instruct-preview,69,1028,16393
2025-09-29,ibm-granite/GneissWeb.bloom,0,0,0
2025-09-29,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-09-29,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-09-29,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-09-29,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-09-29,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-09-29,ibm-granite/granite-3.2-2b-instruct,49,26908,153177
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,70,486
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,74,302
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,67,322
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,54,216
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,96,342
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,69,263
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,61,292
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,60,285
2025-09-29,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,60,235
2025-09-29,ibm-granite/granite-speech-3.2-8b,81,997,9905
2025-09-29,ibm-granite/granite-3.2-8b-lora-uncertainty,2,0,0
2025-09-29,ibm-granite/granite-3.3-2b-base,18,14383,53280
2025-09-29,ibm-granite/granite-3.2-8b-alora-uncertainty,6,0,0
2025-09-29,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-09-29,ibm-granite/granite-3.3-2b-instruct-GGUF,11,1929,14507
2025-09-29,ibm-granite/granite-3.3-8b-instruct-GGUF,25,5169,28379
2025-09-29,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,9,502
2025-09-29,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,3,54,410
2025-09-29,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,3,14,481
2025-09-29,ibm-granite/granite-speech-3.3-8b,119,8245,48469
2025-09-29,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-09-29,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-09-29,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,2,0,0
2025-09-29,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-09-29,ibm-granite/granite-3.2-8b-alora-requirement-check,1,0,0
2025-09-29,ibm-granite/granite-speech-3.3-2b,31,60397,174239
2025-09-29,ibm-granite/granite-4.0-tiny-base-preview,20,147,3011
2025-09-29,ibm-granite/granite-4.0-tiny-preview,156,58462,266738
2025-09-29,ibm-granite/granite-3.3-2b-base-GGUF,0,258,1137
2025-09-29,ibm-granite/granite-3.3-8b-base-GGUF,0,258,1641
2025-09-29,ibm-granite/granite-guardian-3.3-8b,15,3493,6951
2025-09-29,ibm-granite/granite-3.3-8b-alora-uncertainty,0,0,0
2025-09-29,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-09-29,ibm-granite/granite-3.3-8b-rag-agent-lib,11,0,0
2025-09-29,ibm-granite/granite-3.3-8b-lora-math-prm,2,0,0
2025-09-29,ibm-granite/granite-3.3-8b-alora-requirement-check,2,0,0
2025-09-29,ibm-granite/granite-embedding-english-r2,50,13306,17505
2025-09-29,ibm-granite/rag-intrinsics-lib,0,0,0
2025-09-29,ibm-granite/granite-guardian-3.3-8b-GGUF,0,301,796
2025-09-29,ibm-granite/granite-vision-3.3-2b-GGUF,5,1188,2123
2025-09-29,ibm-granite/granite-4.0-tiny-preview-GGUF,2,3154,4991
2025-09-29,ibm-granite/granite-4.0-tiny-base-preview-GGUF,0,1378,2239
2025-09-29,ibm-granite/granite-guardian-3.2-5b-lora-harm-categories,2,0,0
2025-09-29,ibm-granite/granite-guardian-3.2-5b-lora-harm-correction,16,90,90
2025-09-29,ibm-granite/granite-timeseries-flowstate-r1,8,819,819
2025-09-30,ibm-granite/granite-docling-258M,766,108600,108605
2025-09-30,ibm-granite/granite-docling-258M-mlx,44,3882,3882
2025-09-30,ibm-granite/granite-3.3-8b-instruct,129,90014,530916
2025-09-30,ibm-granite/granite-embedding-125m-english,20,32511,322583
2025-09-30,ibm-granite/granite-embedding-30m-english,18,177715,1056666
2025-09-30,ibm-granite/granite-embedding-278m-multilingual,58,29627,466415
2025-09-30,ibm-granite/granite-vision-3.3-2b,32,21214,84062
2025-09-30,ibm-granite/granite-embedding-107m-multilingual,33,22662,150598
2025-09-30,ibm-granite/granite-vision-3.2-2b,106,4629,86817
2025-09-30,ibm-granite/granite-embedding-30m-sparse,18,6949,81717
2025-09-30,ibm-granite/granite-3.3-8b-base,21,9006,1562920
2025-09-30,ibm-granite/granite-vision-3.3-2b-embedding,17,3216,5487
2025-09-30,ibm-granite/granite-embedding-reranker-english-r2,4,630,630
2025-09-30,ibm-granite/granite-guardian-hap-38m,41,5035,142698
2025-09-30,ibm-granite/granite-guardian-hap-125m,26,1405,12787
2025-09-30,ibm-granite/granite-geospatial-uki,14,106,1070
2025-09-30,ibm-granite/granite-3.1-8b-instruct,163,37907,879878
2025-09-30,ibm-granite/granite-3.1-3b-a800m-instruct,27,13236,208077
2025-09-30,ibm-granite/granite-3.2-8b-instruct,85,9476,229049
2025-09-30,ibm-granite/granite-3.3-2b-instruct,71,182135,644061
2025-09-30,ibm-granite/rag-intrinsics-lib,1,0,0
2025-09-30,ibm-granite/granite-guardian-3.2-5b-lora-harm-correction,17,91,91
2025-09-30,ibm-granite/granite-timeseries-patchtsmixer,19,924,25917
2025-09-30,ibm-granite/granite-timeseries-patchtst,15,6802,39996
2025-09-30,ibm-granite/granite-timeseries-ttm-r1,307,194167,15509024
2025-09-30,ibm-granite/granite-7b-base,29,1086,79710
2025-09-30,ibm-granite/granite-20b-code-base-8k,14,1607,30190
2025-09-30,ibm-granite/granite-8b-code-base-4k,30,1039,51820
2025-09-30,ibm-granite/granite-34b-code-base-8k,19,91,12939
2025-09-30,ibm-granite/granite-3b-code-base-2k,37,2948,182346
2025-09-30,ibm-granite/granite-3b-code-instruct-2k,38,1880,133061
2025-09-30,ibm-granite/granite-8b-code-instruct-4k,115,2149,72847
2025-09-30,ibm-granite/granite-20b-code-instruct-8k,42,1765,77198
2025-09-30,ibm-granite/granite-34b-code-instruct-8k,75,1137,28369
2025-09-30,ibm-granite/granite-7b-instruct,8,1141,124315
2025-09-30,ibm-granite/granite-20b-code-base-8k-GGUF,4,50,955
2025-09-30,ibm-granite/granite-20b-code-instruct-8k-GGUF,4,29,4991
2025-09-30,ibm-granite/granite-7b-instruct-accelerator,1,9,671
2025-09-30,ibm-granite/granite-20b-code-instruct-accelerator,3,6,450
2025-09-30,ibm-granite/granite-34b-code-instruct-8k-GGUF,4,66,1972
2025-09-30,ibm-granite/granite-34b-code-base-8k-GGUF,3,37,864
2025-09-30,ibm-granite/granite-8b-code-instruct-accelerator,1,9,391
2025-09-30,ibm-granite/granite-3b-code-base-2k-GGUF,2,28,1135
2025-09-30,ibm-granite/granite-3b-code-instruct-2k-GGUF,7,111,4433
2025-09-30,ibm-granite/granite-8b-code-base-4k-GGUF,2,33,795
2025-09-30,ibm-granite/granite-8b-code-instruct-4k-GGUF,12,4020,24704
2025-09-30,ibm-granite/granite-3b-code-instruct-accelerator,1,6,46847
2025-09-30,ibm-granite/granite-geospatial-biomass,45,132,13304
2025-09-30,ibm-granite/granite-3b-code-base-128k,6,144,6463
2025-09-30,ibm-granite/granite-8b-code-base-128k,7,2103,11714
2025-09-30,ibm-granite/granite-20b-functioncalling,34,1091,16725
2025-09-30,ibm-granite/granite-20b-code-base-r1.1,2,55,3515
2025-09-30,ibm-granite/granite-20b-code-instruct-r1.1,1,53,5130
2025-09-30,ibm-granite/granite-3b-code-instruct-128k,12,1835,67742
2025-09-30,ibm-granite/granite-8b-code-instruct-128k,21,2159,26869
2025-09-30,ibm-granite/granite-34b-code-instruct-accelerator,0,7,195
2025-09-30,ibm-granite/granite-geospatial-wxc-downscaling,34,476,2729
2025-09-30,ibm-granite/granite-3.0-2b-base,22,2473,58904
2025-09-30,ibm-granite/granite-3.0-2b-instruct,46,5060,162112
2025-09-30,ibm-granite/granite-3.0-8b-base,24,2325,55996
2025-09-30,ibm-granite/granite-3.0-8b-instruct,203,30593,353017
2025-09-30,ibm-granite/granite-3.0-3b-a800m-base,5,2301,35287
2025-09-30,ibm-granite/granite-3.0-3b-a800m-instruct,20,2615,48736
2025-09-30,ibm-granite/granite-3.0-1b-a400m-base,6,2863,40732
2025-09-30,ibm-granite/granite-3.0-1b-a400m-instruct,20,1790,16909
2025-09-30,ibm-granite/granite-timeseries-ttm-r2,121,215742,7814467
2025-09-30,ibm-granite/granite-guardian-3.0-8b,36,1507,208034
2025-09-30,ibm-granite/granite-guardian-3.0-2b,21,1238,41033
2025-09-30,ibm-granite/granite-3.0-8b-instruct-accelerator,1,12,491
2025-09-30,ibm-granite/granite-uncertainty-3.0-8b-lora,3,0,0
2025-09-30,ibm-granite/granite-rag-3.0-8b-lora,4,0,0
2025-09-30,ibm-granite/granite-geospatial-canopyheight,18,14,11310
2025-09-30,ibm-granite/granite-geospatial-land-surface-temperature,19,306,12265
2025-09-30,ibm-granite/granite-geospatial-uki-flooddetection,15,154,789
2025-09-30,ibm-granite/granite-3.1-8b-base,23,2859,108031
2025-09-30,ibm-granite/granite-3.1-2b-base,13,8293,80121
2025-09-30,ibm-granite/granite-3.1-2b-instruct,52,8434,211968
2025-09-30,ibm-granite/granite-3.1-3b-a800m-base,8,3311,35004
2025-09-30,ibm-granite/granite-3.1-1b-a400m-base,9,3161,34307
2025-09-30,ibm-granite/granite-3.1-1b-a400m-instruct,19,5456,48874
2025-09-30,ibm-granite/granite-3.0-8b-lora-intrinsics-v0.1,3,61,251
2025-09-30,ibm-granite/granite-guardian-3.1-2b,13,2125,58063
2025-09-30,ibm-granite/granite-guardian-3.1-8b,14,1546,15263
2025-09-30,ibm-granite/granite-3.1-8b-lora-intrinsics-v0.1,0,53,182
2025-09-30,ibm-granite/granite-guardian-3.2-5b,11,1742,21404
2025-09-30,ibm-granite/granite-vision-3.1-2b-preview,104,1701,45212
2025-09-30,ibm-granite/granite-guardian-3.2-3b-a800m,5,1609,48907
2025-09-30,ibm-granite/granite-3.2-8b-instruct-preview,69,995,16393
2025-09-30,ibm-granite/GneissWeb.bloom,0,0,0
2025-09-30,ibm-granite/GneissWeb.Quality_annotator,4,0,0
2025-09-30,ibm-granite/GneissWeb.Sci_classifier,1,0,0
2025-09-30,ibm-granite/GneissWeb.Tech_classifier,2,0,0
2025-09-30,ibm-granite/GneissWeb.Med_classifier,1,0,0
2025-09-30,ibm-granite/GneissWeb.Edu_classifier,1,0,0
2025-09-30,ibm-granite/granite-3.2-2b-instruct,49,26533,153295
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed1,0,70,486
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed1,0,74,302
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed1,0,67,322
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed2,0,54,216
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed2,0,96,342
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed2,0,69,263
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.seed3,0,54,292
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_GneissWeb.seed3,0,50,285
2025-09-30,ibm-granite/GneissWeb.7B_ablation_model_on_350B_FineWeb.Edu.seed3,0,60,235
2025-09-30,ibm-granite/granite-speech-3.2-8b,81,972,9905
2025-09-30,ibm-granite/granite-3.2-8b-lora-uncertainty,2,0,0
2025-09-30,ibm-granite/granite-3.3-2b-base,18,14494,53520
2025-09-30,ibm-granite/granite-3.2-8b-alora-uncertainty,6,0,0
2025-09-30,ibm-granite/granite-3.2-8b-lora-rag-query-rewrite,3,0,0
2025-09-30,ibm-granite/granite-3.3-2b-instruct-GGUF,11,1954,14553
2025-09-30,ibm-granite/granite-3.3-8b-instruct-GGUF,25,5120,28467
2025-09-30,ibm-granite/granite-3.2-8b-lora-rag-answerability-prediction,0,9,502
2025-09-30,ibm-granite/granite-3.2-8b-lora-rag-hallucination-detection,3,55,411
2025-09-30,ibm-granite/granite-3.2-8b-lora-rag-citation-generation,3,14,481
2025-09-30,ibm-granite/granite-speech-3.3-8b,119,8218,48515
2025-09-30,ibm-granite/granite-3.2-8b-lora-jailbreak,0,0,0
2025-09-30,ibm-granite/granite-3.2-8b-alora-jailbreak,0,0,0
2025-09-30,ibm-granite/granite-3.2-8b-alora-rag-query-rewrite,2,0,0
2025-09-30,ibm-granite/granite-3.2-8b-alora-rag-answerability-prediction,0,0,0
2025-09-30,ibm-granite/granite-3.2-8b-alora-requirement-check,1,0,0
2025-09-30,ibm-granite/granite-speech-3.3-2b,31,59562,174985
2025-09-30,ibm-granite/granite-4.0-tiny-base-preview,20,138,3011
2025-09-30,ibm-granite/granite-4.0-tiny-preview,156,56901,268123
2025-09-30,ibm-granite/granite-3.3-2b-base-GGUF,0,266,1146
2025-09-30,ibm-granite/granite-3.3-8b-base-GGUF,0,260,1648
2025-09-30,ibm-granite/granite-timeseries-tspulse-r1,19,83364,368370
2025-09-30,ibm-granite/granite-guardian-3.3-8b,15,3466,6964
2025-09-30,ibm-granite/granite-3.3-8b-alora-uncertainty,0,0,0
2025-09-30,ibm-granite/granite-3.3-8b-lora-uncertainty,0,0,0
2025-09-30,ibm-granite/granite-3.3-8b-rag-agent-lib,11,0,0
2025-09-30,ibm-granite/granite-3.3-8b-lora-math-prm,2,0,0
2025-09-30,ibm-granite/granite-3.3-8b-alora-requirement-check,2,0,0
2025-09-30,ibm-granite/granite-embedding-english-r2,50,12906,17710
2025-09-30,ibm-granite/granite-embedding-small-english-r2,34,16016,19233
2025-09-30,ibm-granite/granite-guardian-3.3-8b-GGUF,0,298,802
2025-09-30,ibm-granite/granite-vision-3.3-2b-GGUF,5,1179,2151
2025-09-30,ibm-granite/granite-4.0-tiny-preview-GGUF,2,3068,5008
2025-09-30,ibm-granite/granite-4.0-tiny-base-preview-GGUF,0,1371,2245
2025-09-30,ibm-granite/granite-guardian-3.2-5b-lora-harm-categories,2,0,0
2025-09-30,ibm-granite/granite-timeseries-flowstate-r1,8,819,819
2025-10-01,ibm-granite/granite-docling-258M,772,117133,117138
2025-10-01,ibm-granite/granite-docling-258M-mlx,45,4005,4005
2025-10-01,ibm-granite/granite-3.3-8b-instruct,129,93620,536159
2025-10-01,ibm-granite/granite-embedding-125m-english,20,31952,323555
2025-10-01,ibm-granite/granite-embedding-278m-multilingual,58,28529,466756
2025-10-01,ibm-granite/granite-3.3-8b-base,22,8251,1562977
2025-10-01,ibm-granite/granite-vision-3.3-2b,32,20462,84685
2025-10-01,ibm-granite/granite-embedding-30m-english,18,182557,1064760
2025-10-01,ibm-granite/granite-embedding-107m-multilingual,33,23252,151426
2025-10-01,ibm-granite/granite-vision-3.2-2b,106,4534,86962
2025-10-01,ibm-granite/granite-embedding-30m-sparse,18,7140,81914
2025-10-01,ibm-granite/granite-vision-3.3-2b-embedding,17,3217,5494
2025-10-01,ibm-granite/granite-embedding-reranker-english-r2,4,665,665
2025-10-01,ibm-granite/granite-guardian-hap-38m,41,5003,142755
